ANY,ACTIVITAT,IPCC_SECTOR,IPCC_DIVISIO,IPCC_CLASSE,IPCC_SUBCLASSE,NOM_SECTOR,NOM_DIVISIO,NOM_CLASSE,NOM_SUBCLASSE,CONTAMINANT,UNITATS,CO2EQ,EMISSIO GAS
2018,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CO2,Gg,1387.28,1387.28
2019,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CO2,Gg,1437.94,1437.94
2019,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,N2O,Gg,0.71,0
2019,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CH4,Gg,0.75,0.03
2020,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CH4,Gg,0.67,0.02
2020,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,N2O,Gg,0.63,0
2020,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CO2,Gg,1250.33,1250.33
2021,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,N2O,Gg,0.69,0
2021,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CH4,Gg,0.73,0.03
2021,1A1b,1,A,1,b,Processament de l'energia,Activitats de combustió,Sector energètic,Refí de petroli,CO2,Gg,1396.78,1396.78
1990,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.02,0
1990,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,7.18,7.18
1990,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.01,0
1991,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,11.28,11.28
1991,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.03,0
1991,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.01,0
1992,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,47.25,47.25
1992,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.18,0
1992,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.02,0
1993,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,11.5,11.5
1993,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.01,0
1993,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.03,0
1994,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,12.07,12.07
1994,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.03,0
1994,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.02,0
1995,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.04,0
1995,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.03,0
1995,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,15.32,15.32
1996,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.04,0
1996,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.05,0
1996,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,22.5,22.5
1997,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.06,0
1997,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.07,0
1997,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,30.63,30.63
1998,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,45.8,45.8
1998,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.08,0
1998,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.1,0
1999,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.09,0
1999,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.09,0
1999,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,41.82,41.82
2000,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,2.6,2.6
2000,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.04,0
2000,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.01,0
2001,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,2.56,2.56
2001,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.03,0
2001,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.01,0
2002,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.01,0
2002,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.03,0
2002,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,2.73,2.73
2003,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.01,0
2003,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.02,0
2003,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,2.86,2.86
2004,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,2.99,2.99
2004,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.02,0
2004,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.01,0
2005,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,16.41,16.41
2005,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.05,0
2005,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,2.04,0.07
2006,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,31.61,1.13
2006,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,626.42,626.42
2006,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,1.64,0.01
2007,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,28.8,1.03
2007,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,1.5,0.01
2007,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,574.46,574.46
2008,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,558.14,558.14
2008,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,1.55,0.01
2008,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,28.14,1
2009,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,416.61,416.61
2009,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,2.51,0.01
2009,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,22.59,0.81
2010,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,444.98,444.98
2010,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,23.46,0.84
2010,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,2.12,0.01
2011,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,1.61,0.01
2011,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,10.61,0.38
2011,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,181.56,181.56
2012,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,163.55,163.55
2012,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,9.73,0.35
2012,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,1.57,0.01
2013,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,181.58,181.58
2013,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,1.34,0.01
2013,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,9.57,0.34
2014,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.98,0
2014,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,177.41,177.41
2014,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,9.06,0.32
2015,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,48.4,48.4
2015,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.13,0
2015,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,2.12,0.08
2016,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,98.4,98.4
2016,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,4.36,0.16
2016,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.26,0
2017,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,98.38,98.38
2017,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,4.58,0.16
2017,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.26,0
2018,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,4.45,0.16
2018,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,96.26,96.26
2018,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.26,0
2019,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,107.53,107.53
2019,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.28,0
2019,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,4.88,0.17
2020,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.21,0
2020,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,3.58,0.13
2020,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,79.26,79.26
2021,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,4.68,0.17
2021,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.27,0
2021,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,101.93,101.93
1990,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CO2,Gg,236.01,236.01
1990,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CH4,Gg,0.38,0.01
1990,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,N2O,Gg,0.47,0
1991,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CO2,Gg,362.94,362.94
1991,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,N2O,Gg,0.9,0
1991,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CH4,Gg,0.75,0.03
1992,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,N2O,Gg,0.39,0
1992,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CO2,Gg,211.29,211.29
